author,code,name
Bonde Sertanejo,[55350],"Faz Mais Uma Vez Comigo, Olha Amor"
Bonde Sertanejo,[55351],Mentira Que Virou Paixão
Bonde Sertanejo,[50734],Por Te Amar Demais
Bonde Sertanejo,[85717],To Bebendo De Mais
Bossa Nova,[55353],Eu Sei Que Vou Te Amar
Bozo,[15201],"1, 2, 3...Vamos Lá"
Bozo,[15271],Sempre Rir
Braga Boys,[06036],Uma Bomba
Braga Boys,[85040],Uma Bomba
Brancoala,[85663],Muleque Doido Da Quebrada
Brazilian Genghis Khan,[01562],"Comer, Comer"
Breakdown,[50736],Já É De Madrugada
Breno E Caio Cesar,[50737],7 Bilhoes
Breno E Caio Cesar,[50738],Dói
Breno E Caio Cesar,[50739],Tô Querendo
Breno E Caio Cesar part. Leo Santana,[85041],Mentirinha
Breno E Caio Cesar part. Matheus E Kauan,[55355],6 Graus Abaixo De Zero
Brilho De Neon,[09875],Se Enganou
Brisa Star part. Thiago Jhonathan,[17258],Se Joga No Passinho
Brisa Star part. Thiago Jhonathan,[86103],Se Joga No Passinho
Brisa Star part. Ze Vaqueiro,[17584],Cena De Amor
Brisa Star part. Ze Vaqueiro,[86077],Cena De Amor
Brother Simion,[05504],A Voz Do Oriente
Brother Simion,[05609],Extra
Brother Simion,[05541],Jabuticaba
Brother Simion,[05542],Jeff
Brother Simion,[05548],Louvai
Brother Simion,[05559],Orgulho
Bro'Z,[55356],A Prometida
Bro'Z,[50759],Prometida
Bro'Z,[06672],Prometida
Bro'Z,[06715],Se Você Não Está Aqui
Bruna Caram,[01992],Caminho Pro Interior
Bruna Caram,[01383],Fim De Tarde
Bruna Caram,[01394],Palavras Do Coração
Bruna Karla,[50760],Aceito O Teu Chamado
Bruna Karla,[02444],Advogado Fiel
Bruna Karla,[50761],Advogado Fiel
Bruna Karla,[55358],Agora Eu Tenho Você Comigo
Bruna Karla,[50762],Ao Final
Bruna Karla,[50763],Apaixonado Coração
Bruna Karla,[50764],Cicatrizes
Bruna Karla,[85876],Com Os Olhos Da Fé
Bruna Karla,[50765],Como Aguia
Bruna Karla,[85877],Como Aguia
Bruna Karla,[55360],Como Eu Não Poderia Amar Você
Bruna Karla,[50766],Decidi Confiar
Bruna Karla,[50767],Deixar A Lágrima Rolar
Bruna Karla,[55364],Deus É Bom Demais Pra Mim
Bruna Karla,[50768],Deus Vem Me Socorrer
Bruna Karla,[50769],Eu Não Abro Mão
Bruna Karla,[02454],Eu Sei Que Não Estou Só
Bruna Karla,[85878],Eu Sei Que Não Estou Só
Bruna Karla,[55365],Força
Bruna Karla,[50770],Jamais Deixarei Você
Bruna Karla,[85879],Lugar Santo
Bruna Karla,[50771],Na Eternidade
Bruna Karla,[50772],Pai Eu Confiarei
Bruna Karla,[02431],Quando Eu Chorar
Bruna Karla,[50773],Quando Eu Chorar
Bruna Karla,[02466],Que Bom Que Você Chegou
Bruna Karla,[50774],Que Bom Que Você Chegou
Bruna Karla,[50775],Que Bom Você Chegou
Bruna Karla,[02473],Sou Humano
Bruna Karla,[50776],Sou Humano
Bruna Karla part. Pr. Lucas,[50777],Vamos Juntos
Bruna Viola,[50778],No Ponteio Da Viola
Bruna Viola,[50779],Você Não Sabe Quero Ver
Bruna Viola part. Bruno E Barreto,[16317],Quem É Que Não Gosta
Bruna Viola part. Cesar Menotti E Fabiano,[85042],Se Você Voltar
Bruninho E Davi,[50780],Beija Flor Me Beija
Bruninho E Davi,[50781],Ce É Loco
Bruninho E Davi,[50782],E Eu Com Isso
Bruninho E Davi,[15411],Fico Com Você
Bruninho E Davi,[50783],Fico Com Você
Bruninho E Davi,[55371],Fico Com Você
Bruninho E Davi,[15941],Imagina Com As Amigas
Bruninho E Davi,[50784],Imagina Com As Amigas
Bruninho E Davi,[55372],Imagina Com As Amigas
Bruninho E Davi,[15775],Me Leva Amor
Bruninho E Davi,[50785],Me Leva Amor
Bruninho E Davi,[55373],Me Leva Amor
Bruninho E Davi,[15117],Se Namorar Fosse Bom
Bruninho E Davi,[50786],Se Namorar Fosse Bom
Bruninho E Davi,[55374],Se Namorar Fosse Bom
Bruninho E Davi,[50787],Smirnofy
Bruninho E Davi,[55375],Smirnofy
Bruninho E Davi,[50788],Vamo Mexe
Bruninho E Davi E Michel Teló,[55379],Vamo Mexê
Bruninho E Davi part. Gustavo Mioto,[17264],Faz Justica
Bruninho E Davi part. Gusttavo Lima,[16268],Faixa 3
Bruninho E Davi part. Gusttavo Lima,[50789],Faixa 3
Bruninho E Davi part. Gusttavo Lima,[55377],Faixa 3
Bruninho E Davi part. Jorge E Mateus,[15550],Onde Nasce O Sol
Bruninho E Davi part. Jorge E Mateus,[55376],Onde Nasce O Sol
Bruninho E Davi part. Luan Santana,[16179],E Essa Boca Aê
Bruninho E Davi part. Luan Santana,[55378],E Essa Boca Aê
Bruninho E Davi part. Luan Santana,[50790],E Essa Boca Ai
Bruninho E Davi part. Michel Teló,[02940],Vamos Mexer
Bruno Brunne part. Pablo,[85043],Segue O Baile
Bruno E Barretto,[55513],40 Graus De Amor
Bruno E Barretto,[85044],Bêbado No M Ximo
Bruno E Barretto,[50791],Bebe Que Passa
Bruno E Barretto,[55514],Bebe Que Passa
Bruno E Barretto,[50792],Bruto E Carinhoso
Bruno E Barretto,[55515],Bruto E Carinhoso
Bruno E Barretto,[16635],Eu Quero E Rolo
Bruno E Barretto,[55511],Eu Quero É Rolo
Bruno E Barretto,[50794],Eu Quero É Rolo
Bruno E Barretto,[50795],Farra Pinga E Foguete
Bruno E Barretto,[55512],"Farra, Pinga E Foguete"
Bruno E Barretto,[15897],"Farra, Pinga E Foguete"
Bruno e Barretto part. Conrado E Aleksandro,[55516],To Pouco Me Lixando
Bruno E Barretto part. DJ Kevin,[50793],La Se Foi O Boi Com A Corda
Bruno E Barretto part. DJ Kevin,[55517],Lá Se Foi O Boi Com A Corda
Bruno E Barretto part. Marco Filho Brasil,[16382],Bruto Memo
Bruno E Marrone,[50796],A Culpa É Sua
Bruno E Marrone,[55386],A Culpa É Sua
Bruno E Marrone,[55387],A Dois Graus
Bruno E Marrone,[55388],A Nova Flor
Bruno E Marrone,[50797],A Saudade Não Passa
Bruno E Marrone,[50798],A Solidão É Uma Ressaca
Bruno E Marrone,[55389],A Solidão É Uma Ressaca
Bruno E Marrone,[09379],Abafa O Caso
Bruno E Marrone,[50799],Abafa O Caso
Bruno E Marrone,[55390],Abafa O Caso
Bruno E Marrone,[06322],Acorrentado Em Você
Bruno E Marrone,[50800],Acorrentado Em Você
Bruno E Marrone,[55391],Acorrentado Em Você
Bruno E Marrone,[55392],"Acorrentado, Favo De Mel, Meu Segredo"
Bruno E Marrone,[04302],Agarrada Em Mim
Bruno E Marrone,[50801],Agarrada Em Mim
Bruno E Marrone,[55393],Agarrada Em Mim
Bruno E Marrone,[50803],Agora
Bruno E Marrone,[55394],Agora
Bruno E Marrone,[16174],Agora (Ahora)
Bruno E Marrone,[06484],Agora Vai
Bruno E Marrone,[50802],Agora Vai
Bruno E Marrone,[03988],Alçapão
Bruno E Marrone,[50806],Alçapão
Bruno E Marrone,[50805],Aline
Bruno E Marrone,[50804],Aline E Paredes Azuis
Bruno E Marrone,[01682],Amiga Amante E Namorada
Bruno E Marrone,[09386],Amor De Balada
Bruno E Marrone,[50807],Amor De Balada
Bruno E Marrone,[06247],Amor De Carnaval
Bruno E Marrone,[50808],Amor De Carnaval
Bruno E Marrone,[55395],Amor De Carnaval
Bruno E Marrone,[55396],Amor De Ping Pong
Bruno E Marrone,[01193],Amor Não Vai Faltar
Bruno E Marrone,[50809],Amor Não Vai Faltar
Bruno E Marrone,[55397],Amor Não Vai Faltar
Bruno E Marrone,[50810],Anjo Do Amor
Bruno E Marrone,[55398],Anjo Do Amor
Bruno E Marrone,[06844],Apaziguar
Bruno E Marrone,[50811],Apaziguar
Bruno E Marrone,[55399],Apaziguar
Bruno E Marrone,[50812],Apenas Um Sorriso
Bruno E Marrone,[55400],Apenas Um Sorriso
Bruno E Marrone,[55401],Bar Solidao
Bruno E Marrone,[50813],Bar Solidão
Bruno E Marrone,[16432],Beijo De Varanda
Bruno E Marrone,[85045],Beijo De Varanda
Bruno E Marrone,[06448],Bijuteria
Bruno E Marrone,[50814],Bijuteria
Bruno E Marrone,[55402],Bijuteria
Bruno E Marrone,[50815],Boate Azul
Bruno E Marrone,[55404],Boate Azul
Bruno E Marrone,[55403],"Boate Azul, Sublime Renuncia"
Bruno E Marrone,[01663],Bom Demais
Bruno E Marrone,[01650],Cai Fora
Bruno E Marrone,[09412],Castelo De Areia
Bruno E Marrone,[50816],Castelo De Areia
Bruno E Marrone,[55405],Castelo De Areia
Bruno E Marrone,[50817],Cavalgada
Bruno E Marrone,[01447],Chamego Bom
Bruno E Marrone,[06899],Choram As Rosas
Bruno E Marrone,[55406],Choram As Rosas
Bruno E Marrone,[55407],Chorão Apaixonado
Bruno E Marrone,[50818],Chorar
Bruno E Marrone,[15886],Chorar (Llorar)
Bruno E Marrone,[55408],Ciume De Tudo + Dama De Vermelho + Briga
Bruno E Marrone,[50819],Cilada De Amor
Bruno E Marrone,[09645],Coisa De Pele
Bruno E Marrone,[50820],Coisa De Pele
Bruno E Marrone,[55409],Coisa De Pele
Bruno E Marrone,[15064],Como Eu Chorei
Bruno E Marrone,[55410],Como Eu Te Amo
Bruno E Marrone,[17352],Coração De Isca
Bruno E Marrone,[17012],Coracao De Pedra
Bruno E Marrone,[85046],Coracão De Pedra
Bruno E Marrone,[55411],Coração De Pedra
Bruno E Marrone,[50821],Credo Em Cruz
Bruno E Marrone,[06529],Credo Em Cruz Ave Maria
Bruno E Marrone,[55412],Credo Em Cruz Ave Maria
Bruno E Marrone,[55413],Cuida Do Nosso Amor
Bruno E Marrone,[55414],Dama De Vermelho
Bruno E Marrone,[06689],Deixa
Bruno E Marrone,[55415],Deixa
Bruno E Marrone,[07582],Desiguais
Bruno E Marrone,[55416],Desiguais
Bruno E Marrone,[50822],Doce Desejo
Bruno E Marrone,[50823],Dor E Saudade
Bruno E Marrone,[55417],Dor E Saudade
Bruno E Marrone,[50824],Dormi Na Praça
Bruno E Marrone,[55418],Dormi Na Praça
Bruno E Marrone,[06173],Dormi Na Praça (Versão Acustica)
Bruno E Marrone,[15935],Dormi Na Praça (Versão Estudio)
Bruno E Marrone,[01250],Duas Vezes Você
Bruno E Marrone,[50825],Duas Vezes Você
Bruno E Marrone,[55419],Duas Vezes Você
Bruno E Marrone,[50873],É Nisso Que Dá
Bruno E Marrone,[55509],É Pra La Que Eu Vou
Bruno E Marrone,[55518],Enquanto Eu Brindo cê Chora
Bruno E Marrone,[55420],Entao Pode Ir
Bruno E Marrone,[07120],Então Pode Ir
Bruno E Marrone,[55421],Esqueci
Bruno E Marrone,[55422],Essa História Eu Conheço
Bruno E Marrone,[50826],Eu Não Vou Aceitar
Bruno E Marrone,[55423],Eu Não Vou Aceitar
Bruno E Marrone,[55424],Eu Sei
Bruno E Marrone,[15109],Favo De Mel
Bruno E Marrone,[50827],Favo De Mel
Bruno E Marrone,[55425],Favo De Mel
Bruno E Marrone,[55426],Faz De Conta
Bruno E Marrone,[55427],Feriado Nacional
Bruno E Marrone,[09458],Ficar Por Ficar
Bruno E Marrone,[50828],Ficar Por Ficar
Bruno E Marrone,[55428],Ficar Por Ficar
Bruno E Marrone,[55429],Flash Back De Nós Dois
Bruno E Marrone,[01255],Flashback De Nós Dois
Bruno E Marrone,[07368],Fruto Especial
Bruno E Marrone,[50829],Fruto Especial
Bruno E Marrone,[55430],Fruto Especial
Bruno E Marrone,[55431],Goias É Mais
Bruno E Marrone,[50830],Goiás É Mais
Bruno E Marrone,[55432],Grito De Alerta
Bruno E Marrone,[55433],Guaranias
Bruno E Marrone,[01675],"Hoje Amor, Não Vai Dar"
Bruno E Marrone,[09684],Hoje Eu Não Tô Pra Ninguém
Bruno E Marrone,[17284],Homem Do Meu Tempo
Bruno E Marrone,[55434],Homem Do Meu Tempo
Bruno E Marrone,[55435],Imprevisivel
Bruno E Marrone,[06856],Inevitável
Bruno E Marrone,[55436],Inevitável
Bruno E Marrone,[15970],Isso cê Num Conta
Bruno E Marrone,[50831],Isso cê Num Conta
Bruno E Marrone,[55437],Isso cê Num Conta
Bruno E Marrone,[55439],Já Nao Sei Mais Nada
Bruno E Marrone,[15232],Já Não Sei Mais Nada
Bruno E Marrone,[50833],Já Não Sei Mais Nada
Bruno E Marrone,[16185],Juras De Amor
Bruno E Marrone,[50832],Juras De Amor
Bruno E Marrone,[55438],Juras De Amor
Bruno E Marrone,[50834],Lagrimas E Vinho
Bruno E Marrone,[55440],Lagrimas E Vinho
Bruno E Marrone,[01456],Lágrimas E Vinho
Bruno E Marrone,[06615],Ligação Urbana
Bruno E Marrone,[50835],Ligação Urbana
Bruno E Marrone,[55441],Ligação Urbana
Bruno E Marrone,[50836],Liguei Pra Dizer Que Te Amo
Bruno E Marrone,[50837],Machuca Demais
Bruno E Marrone,[55442],Machuca Demais
Bruno E Marrone,[55443],Mariane
Bruno E Marrone,[07634],Marianne
Bruno E Marrone,[55444],Me Namora
Bruno E Marrone,[06541],Menina
Bruno E Marrone,[55445],Menina
Bruno E Marrone,[50838],Metade Da Metade
Bruno E Marrone,[55446],Metade Da Metade
Bruno E Marrone,[50839],Meu Disfarce
Bruno E Marrone,[55447],Meu Disfarce
Bruno E Marrone,[06143],Meu Jeito De Sentir
Bruno E Marrone,[50840],Meu Jeito De Sentir
Bruno E Marrone,[55448],Meu Jeito De Sentir
Bruno E Marrone,[55449],Meu Presente É Você
Bruno E Marrone,[50841],Meu Segredo
Bruno E Marrone,[55450],Meu Segredo
Bruno E Marrone,[50842],Moça
Bruno E Marrone,[55451],Mudei Demais
Bruno E Marrone,[16528],Na Conta Da Loucura
Bruno E Marrone,[55452],Na Conta Da Loucura
Bruno E Marrone,[50844],Não Brinque De Amor Comigo
Bruno E Marrone,[50843],Nao Faz Mais Isso Comigo
Bruno E Marrone,[55453],Nao Faz Mais Isso Comigo
Bruno E Marrone,[09848],Não Faz Mais Isso Comigo
Bruno E Marrone,[50845],Não Posso Ter Medo De Amar
Bruno E Marrone,[55454],Não Posso Ter Medo De Amar
Bruno E Marrone,[09494],Não Tem Outro Jeito
Bruno E Marrone,[01172],Não Tente Me Impedir
Bruno E Marrone,[55455],Não Tente Me Impedir
Bruno E Marrone,[55456],O Amor Está Aqui
Bruno E Marrone,[50846],O Rebolado Da Morena
Bruno E Marrone,[55457],O Rebolado Da Morena
Bruno E Marrone,[55458],O Sonho Não Acabou
Bruno E Marrone,[55459],Oceano
Bruno E Marrone,[55460],Os Homens Não Devem Chorar
Bruno E Marrone,[55461],Parabéns Pro Nosso Amor
Bruno E Marrone,[02856],Parede De Vidro
Bruno E Marrone,[50847],Parede De Vidro
Bruno E Marrone,[55462],Paredes Azuis
Bruno E Marrone,[50848],Passou Da Conta
Bruno E Marrone,[55463],Passou Da Conta
Bruno E Marrone,[50849],Pela Porta Da Frente
Bruno E Marrone,[55464],Pela Porta Da Frente
Bruno E Marrone,[55465],Pensa Num Trem Bão
Bruno E Marrone,[01436],Pode Ir Embora
Bruno E Marrone,[55466],Pode Ir Embora
Bruno E Marrone,[07217],Por Te Amar Demais
Bruno E Marrone,[55467],Por Te Amar Demais
Bruno E Marrone,[16955],Por Um Gole A Mais
Bruno E Marrone,[55468],Por Um Gole A Mais
Bruno E Marrone,[06232],Por Um Minuto
Bruno E Marrone,[50850],Por Um Minuto
Bruno E Marrone,[55469],Por Um Minuto
Bruno E Marrone,[50851],Pra Lá Que Eu Vou
Bruno E Marrone,[09320],Pra Não Morrer De Amor
Bruno E Marrone,[50852],Pra Não Morrer De Amor
Bruno E Marrone,[55470],Pra Não Morrer De Amor
Bruno E Marrone,[55471],Preciso Amar De Novo
Bruno E Marrone,[06431],Programa De Fim De Semana
Bruno E Marrone,[55472],Programa De Fim Semana
Bruno E Marrone,[07229],Que Pescar Que Nada
Bruno E Marrone,[50853],Que Pescar Que Nada
Bruno E Marrone,[55473],Que Pescar Que Nada
Bruno E Marrone,[06309],Quem Manda É O Coração
Bruno E Marrone,[50854],Quem Ta Bebo Quem Ta Bão
Bruno E Marrone,[06972],Quer Casar Comigo
Bruno E Marrone,[50855],Quer Casar Comigo
Bruno E Marrone,[55474],Quer Casar Comigo
Bruno E Marrone,[55475],Raridade
Bruno E Marrone,[55476],Recaêda
Bruno E Marrone,[50856],Recaida
Bruno E Marrone,[03972],Rei Do Rodeio
Bruno E Marrone,[55477],Se For Chorar
Bruno E Marrone,[50857],Se Não For Por Amor
Bruno E Marrone,[55478],Se Não For Por Amor
Bruno E Marrone,[06790],Se Não Tivesse Ido
Bruno E Marrone,[55479],Se Não Tivesse Ido
Bruno E Marrone,[55480],Se Tiver Coragem Joga Fora
Bruno E Marrone,[01468],Seja Bem-Vinda
Bruno E Marrone,[55481],Seleção De Boleros
Bruno E Marrone,[55482],Sem Ninguém Me Ver Chorar
Bruno E Marrone,[55483],Sem Você
Bruno E Marrone,[06751],Será
Bruno E Marrone,[55485],Será
Bruno E Marrone,[55484],Será Que Me Esqueceu
Bruno E Marrone,[50858],Seu Amor Ainda É Tudo
Bruno E Marrone,[55486],Seu Amor Ainda É Tudo
Bruno E Marrone,[17658],Show De Recaida
Bruno E Marrone,[16819],Sinonimo De Amor
Bruno E Marrone,[55491],Só Pro Meu Prazer
Bruno E Marrone,[55492],Só Sei Te Amar
Bruno E Marrone,[01746],Sonhando
Bruno E Marrone,[50859],Sonho Louco
Bruno E Marrone,[55487],Sonho Louco
Bruno E Marrone,[50860],Sonhos Perdidos
Bruno E Marrone,[55488],Sonhos Perdidos
Bruno E Marrone,[50861],Stop Que Ela É Top
Bruno E Marrone,[55489],Stop Que Ela É Top
Bruno E Marrone,[55490],Sublime Renuncia
Bruno E Marrone,[50862],Ta Liberado
Bruno E Marrone,[55493],Ta Liberado
Bruno E Marrone,[07460],Tá Pegando
Bruno E Marrone,[50864],Tá Pegando
Bruno E Marrone,[55499],Tá Pegando
Bruno E Marrone,[15793],Tchau Amor
Bruno E Marrone,[55494],Tchau Tchau
Bruno E Marrone,[06837],Te Amar Foi Ilusão
Bruno E Marrone,[55495],Te Amar Foi Ilusão
Bruno E Marrone,[03938],Te Amo E Não Te Quero
Bruno E Marrone,[01341],Te Amo Tanto
Bruno E Marrone,[55496],Te Amo Tanto
Bruno E Marrone,[01718],Tentativas Em Vão
Bruno E Marrone,[55497],Tentativas Em Vão
Bruno E Marrone,[85047],Tentativas Em Vão
Bruno E Marrone,[17209],Tiro E Queda
Bruno E Marrone,[55498],Tr‚nsito Parado
Bruno E Marrone,[50863],Trégua
Bruno E Marrone,[06395],Um Bom Perdedor
Bruno E Marrone,[55500],Um Bom Perdedor
Bruno E Marrone,[50865],Vai Curtir Vai Dançar
Bruno E Marrone,[06678],Vai Dar Namoro
Bruno E Marrone,[50866],Vai Dar Namoro
Bruno E Marrone,[55501],Vai Dar Namoro
Bruno E Marrone,[50867],Vai Sofrer Pra Lá
Bruno E Marrone,[55502],Vai Sofrer Pra Lá
Bruno E Marrone,[50868],Ve Se Toma Juêzo
Bruno E Marrone,[07723],Vê Se Toma Juêzo
Bruno E Marrone,[55508],Vê Se Toma Juêzo
Bruno E Marrone,[04300],Vida Vazia
Bruno E Marrone,[50869],Vida Vazia
Bruno E Marrone,[55503],Vida Vazia
Bruno E Marrone,[50870],Vidro Fume
Bruno E Marrone,[15199],Vidro Fumê
Bruno E Marrone,[55504],Vidro Fumê
Bruno E Marrone,[55505],Você Me Vira A Cabeça
Bruno E Marrone,[85048],Você Nao Me Ensinou A Te Esquecer
Bruno E Marrone,[50871],Você Não Me Ensinou A Te Esquecer
Bruno E Marrone,[55506],Você Não Me Ensinou A Te Esquecer
Bruno E Marrone,[15680],Vou Te Amarrar Na Minha Cama
Bruno E Marrone,[50872],Vou Te Amarrar Na Minha Cama
Bruno E Marrone,[55507],Vou Te Amarrar Na Minha Cama
Bruno E Marrone E Chitãozinho E Xororó,[55510],Você Me Trocou
Bruno e Marrone part. Ana Paula,[55380],Uma Noite
Bruno E Marrone part. Babado Novo,[55381],Doce Desejo
Bruno E Marrone part. Banda Calypso,[06967],Por Que Choras
Bruno E Marrone part. Banda Calypso,[55382],Porque Choras
Bruno E Marrone part. Edson E Hudson,[55383],Amor De Ping Pong
Bruno E Marrone part. Edson E Hudson,[09387],Amor De Ping Pong
Bruno E Marrone part. Eduardo Costa,[55384],Voce Foi Atriz
Bruno E Marrone part. Henrique E Juliano,[17535],Deixa Ela Em Paz
Bruno E Marrone part. Humberto E Ronaldo,[55385],Ai Que O Amor Acontece
Bruno E Marrone part. Jorge E Mateus,[16579],Surto De Amor
Bruno E Marrone part. Michel Telo,[50874],Sem Compromisso
Bruno E Marrone part. Wesley Safadão,[17120],Ultimo Beijo
Buchecha,[15459],Frutilly
Buchecha,[15900],Hot Dog
Buchecha part. Belo,[15326],Cristal
Byafra,[01444],Aguardente
Byafra,[01765],Antes Que Eu Te Esqueça
Byafra,[02876],Helena
Byafra,[50674],Leão Ferido
Byafra,[01385],Leão Ferido
Byafra,[85038],Leão Ferido (Tom + Alto)
Byafra,[04123],Moldura
Byafra,[01537],Perdoes
Byafra,[50675],Rua Ramalhete
Byafra,[03973],Rua Ramalhete
Byafra,[50676],Seu Nome
Byafra,[01538],Seu Nome
Byafra,[50677],Sonho De Icaro
Byafra,[55320],Sonho De Õcaro
Byafra,[06435],Sonho De Õcaro
Byafra,[06797],Te Amo
Byafra,[01579],Uma Vez E Nunca Mais
Byafra,[55321],Vinho Antigo
Cachorro Grande,[09534],Sinceramente
Cacio E Marcos,[55878],As Mina Pira
Cacio E Marcos,[55879],Ta Doidona
Cacio E Marcos,[85049],Tá Tarada
Cacio E Marcos,[55880],Tome Amor
Caetano Veloso,[07487],A Luz De Tieta
Caetano Veloso,[55519],A Luz De Tieta
Caetano Veloso,[03947],Alegria Alegria
Caetano Veloso,[55520],"Alegria, Alegria"
Caetano Veloso,[03741],Beleza Pura
Caetano Veloso,[15365],Cajuêna
Caetano Veloso,[50892],Cajuêna
Caetano Veloso,[55522],Carinhoso
Caetano Veloso,[03867],"Chuva, Suor E Cerveja"
Caetano Veloso,[55523],Chuvas De Verão
Caetano Veloso,[03837],Debaixo Dos Caracóis Dos Seus Cabelos
Caetano Veloso,[06533],Desde Que O Samba É Samba
Caetano Veloso,[06818],Disseram Que Voltei Americanizada
Caetano Veloso,[06174],Drão
Caetano Veloso,[03070],É Hoje
Caetano Veloso,[55539],É Hoje
Caetano Veloso,[02849],Eclipse Oculto
Caetano Veloso,[50893],Eclipse Oculto
Caetano Veloso,[15659],Felicidade
Caetano Veloso,[01944],Irene
Caetano Veloso,[16435],Isto Aqui O Que É
Caetano Veloso,[04276],London London
Caetano Veloso,[03668],Lua De São Jorge
Caetano Veloso,[50894],Lua De São Jorge
Caetano Veloso,[04159],Lua E Estrela
Caetano Veloso,[50895],Lua E Estrela
Caetano Veloso,[07023],Luna Rossa
Caetano Veloso,[06142],Meia Lua Inteira
Caetano Veloso,[50896],Meia Lua Inteira
Caetano Veloso,[50897],Menino Do Rio
Caetano Veloso,[50898],Meu Bem Meu Mal
Caetano Veloso,[01364],"Minha Voz, Minha Vida"
Caetano Veloso,[09490],Não Enche
Caetano Veloso,[50900],Não Enche
Caetano Veloso,[50899],Nosso Estranho Amor
Caetano Veloso,[55531],O Leaozinho
Caetano Veloso,[04286],O Leãozinho
Caetano Veloso,[50901],O Leãozinho (Versão 1)
Caetano Veloso,[50902],O Leãozinho (Versão 2)
Caetano Veloso,[16168],O Quereres
Caetano Veloso,[50903],O Quereres
Caetano Veloso,[50904],Odara
Caetano Veloso,[09313],Oração Ao Tempo
Caetano Veloso,[06305],Podres Poderes
Caetano Veloso,[50905],Podres Poderes
Caetano Veloso,[06871],Pra Te Lembrar
Caetano Veloso,[04409],Qualquer Coisa
Caetano Veloso,[03723],Queixa
Caetano Veloso,[07692],Rocks
Caetano Veloso,[09530],Samba De Verão
Caetano Veloso,[03246],Sampa
Caetano Veloso,[50906],Sampa
Caetano Veloso,[50909],Só Vou Gostar De Quem Gosta De Mim
Caetano Veloso,[50907],Sorte
Caetano Veloso,[06278],Soy Loco Por Ti America
Caetano Veloso,[04134],Sozinho
Caetano Veloso,[50908],Sozinho
Caetano Veloso,[55534],Sozinho (Piano)
Caetano Veloso,[01635],Terra
Caetano Veloso,[50910],Tigresa
Caetano Veloso,[15156],Tiranizar
Caetano Veloso,[06753],Trem Das Cores
Caetano Veloso,[06439],Trilhos Urbanos
Caetano Veloso,[15795],Um Abraçaço
Caetano Veloso,[50911],Um Indio
Caetano Veloso,[55537],Voce É Linda
Caetano Veloso,[03292],Você É Linda
Caetano Veloso,[50913],Você É Linda
Caetano Veloso,[50912],Voce Não Me Ensinou A Te Esquecer
Caetano Veloso,[06679],Você Não Me Ensinou A Te Esquecer
Caetano Veloso,[55538],Você Não Me Ensinou A Te Esquecer
Caetano Veloso part. Alexandre Pires,[55540],Final Feliz
Caetano Veloso part. Flavio Venturini,[55541],Céu De Santo Amaro
Caetano Veloso part. Flavio Venturini,[06768],Céu De Santo Amaro
